empresa_estacao,COD_AREA,COD_UF,UF,cidade,COD_IBGE,situacao,TCN_2G,TCN_3G,TCN_4G,TCN_5G
CLARO,42,41,Paraná,Rio Azul,4122008,Licenciada,1,1,1,null
VIVO,66,51,Mato Grosso,Querência,5107065,Licenciada,1,1,1,null
CLARO,88,23,Ceará,Icó,2305407,Licenciada,4,4,4,null
CLARO,48,42,Santa Catarina,Tijucas,4218004,Licenciada,5,4,5,null
TIM,19,35,São Paulo,Porto Ferreira,3540705,Licenciada,2,5,6,null
TIM,49,42,Santa Catarina,Fraiburgo,4205506,Licenciada,2,2,2,1
TIM,22,33,Rio de Janeiro,Itaocara,3302106,Licenciada,4,2,4,null
TIM,51,43,Rio Grande do Sul,Três Cachoeiras,4321667,Licenciada,3,2,6,null
CLARO,94,15,Pará,Água Azul do Norte,1500347,Licenciada,1,1,1,null
VIVO,51,43,Rio Grande do Sul,Mostardas,4312500,Licenciada,3,3,3,null
CLARO,82,27,Alagoas,Paulo Jacinto,2706604,Licenciada,1,1,1,null
CLARO,92,13,Amazonas,Itapiranga,1302009,Licenciada,1,1,1,null
TIM,89,22,Piauí,Marcos Parente,2206001,Licenciada,null,null,1,null
VIVO,84,24,Rio Grande do Norte,Upanema,2414605,Licenciada,null,1,1,null
CLARO,84,24,Rio Grande do Norte,Baía Formosa,2401404,Licenciada,1,1,1,null
VIVO,34,31,Minas Gerais,Iraí de Minas,3131604,Licenciada,1,2,2,null
CLARO,63,17,Tocantins,Muricilândia,1713957,Licenciada,1,1,1,null
TIM,83,25,Paraíba,Sobrado,2515971,Licenciada,null,null,1,null
TIM,81,26,Pernambuco,Santa Maria do Cambucá,2612703,Licenciada,null,null,1,null
TIM,94,15,Pará,Floresta do Araguaia,1503044,Licenciada,1,null,1,null
TIM,43,41,Paraná,Manoel Ribas,4114500,Licenciada,1,1,1,null
CLARO,54,43,Rio Grande do Sul,Carlos Barbosa,4304804,Licenciada,7,4,7,null
VIVO,34,31,Minas Gerais,Vazante,3171006,Licenciada,4,3,4,null
TIM,42,41,Paraná,Ortigueira,4117305,Licenciada,4,5,5,2
VIVO,86,22,Piauí,Parnaíba,2207702,Licenciada,14,23,27,11
CLARO,24,33,Rio de Janeiro,São José do Vale do Rio Preto,3305158,Licenciada,3,3,3,null
TIM,89,22,Piauí,Floriano,2203909,Licenciada,5,5,5,null
VIVO,64,52,Goiás,Nova Aurora,5214804,Licenciada,1,1,1,null
TIM,75,29,Bahia,Nova Soure,2922904,Licenciada,2,3,3,null
TIM,31,31,Minas Gerais,Abre Campo,3100302,Licenciada,3,3,4,null
TIM,12,35,São Paulo,Cruzeiro,3513405,Licenciada,4,4,10,null
CLARO,99,21,Maranhão,Lago da Pedra,2105708,Licenciada,1,1,1,null
TIM,65,51,Mato Grosso,Indiavaí,5104500,Licenciada,1,null,1,null
CLARO,98,21,Maranhão,Nova Olinda do Maranhão,2107357,Licenciada,1,1,1,null
VIVO,84,24,Rio Grande do Norte,Serra Negra do Norte,2413409,Licenciada,null,1,1,null
TIM,75,29,Bahia,Coronel João Sá,2909208,Licenciada,2,1,2,null
TIM,16,35,São Paulo,Patrocínio Paulista,3536307,Licenciada,1,1,1,null
VIVO,86,22,Piauí,Santo Antônio dos Milagres,2209450,Licenciada,null,1,1,null
CLARO,97,13,Amazonas,Beruri,1300631,Licenciada,null,3,1,null
VIVO,14,35,São Paulo,Gália,3516606,Licenciada,1,1,1,null
CLARO,68,12,Acre,Santa Rosa do Purus,1200435,Licenciada,1,1,1,null
TIM,54,43,Rio Grande do Sul,São Francisco de Paula,4318200,Licenciada,10,5,10,2
CLARO,62,52,Goiás,Goiânia,5208707,Licenciada,173,235,255,213
TIM,16,35,São Paulo,Pitangueiras,3539509,Licenciada,2,2,4,null
CLARO,69,11,Rondônia,Vilhena,1100304,Licenciada,8,11,10,1
CLARO,51,43,Rio Grande do Sul,Viamão,4323002,Licenciada,18,25,30,14
CLARO,67,50,Mato Grosso do Sul,Sidrolândia,5007901,Licenciada,4,9,10,null
TIM,48,42,Santa Catarina,São João do Sul,4216404,Licenciada,2,1,2,null
TIM,31,31,Minas Gerais,Congonhas,3118007,Licenciada,7,2,9,null
VIVO,15,35,São Paulo,Ribeirão Grande,3543253,Licenciada,2,2,2,null
VIVO,83,25,Paraíba,Pirpirituba,2511806,Licenciada,1,2,1,null
VIVO,51,43,Rio Grande do Sul,Doutor Ricardo,4306759,Licenciada,2,2,2,null
TIM,35,31,Minas Gerais,Areado,3104304,Licenciada,2,1,1,null
VIVO,49,42,Santa Catarina,Ipuaçu,4207684,Licenciada,null,2,2,null
VIVO,99,21,Maranhão,Codó,2103307,Licenciada,1,5,9,3
VIVO,34,31,Minas Gerais,Claraval,3116407,Licenciada,1,1,1,null
VIVO,97,13,Amazonas,São Paulo de Olivença,1303908,Licenciada,1,1,null,null
TIM,98,21,Maranhão,Santo Amaro do Maranhão,2110278,Licenciada,null,null,2,null
CLARO,18,35,São Paulo,Taciba,3552908,Licenciada,2,null,2,null
CLARO,89,22,Piauí,Brejo do Piauí,2201988,Licenciada,null,1,1,null
TIM,99,21,Maranhão,São João do Paraíso,2111052,Licenciada,1,1,1,null
CLARO,84,24,Rio Grande do Norte,Canguaretama,2402204,Licenciada,3,3,3,null
TIM,69,11,Rondônia,Vale do Paraíso,1101807,Licenciada,null,1,1,null
VIVO,15,35,São Paulo,Taquarivaí,3553856,Licenciada,1,1,1,null
VIVO,75,29,Bahia,Quijingue,2925907,Licenciada,1,1,1,null
CLARO,62,52,Goiás,Amaralina,5200829,Licenciada,null,1,1,null
CLARO,82,27,Alagoas,Satuba,2708907,Licenciada,1,1,1,null
TIM,66,51,Mato Grosso,Canabrava do Norte,5102694,Licenciada,1,1,1,null
VIVO,73,29,Bahia,Itamaraju,2915601,Licenciada,2,2,4,3
VIVO,11,35,São Paulo,Salesópolis,3545001,Licenciada,2,4,5,null
TIM,77,29,Bahia,Anagé,2901205,Licenciada,1,1,2,null
CLARO,84,24,Rio Grande do Norte,Angicos,2400802,Licenciada,3,3,3,null
ALGAR,34,31,Minas Gerais,Planura,3151602,Licenciada,null,1,1,null
CLARO,34,31,Minas Gerais,Perdizes,3149804,Licenciada,5,1,5,null
TIM,94,15,Pará,São Félix do Xingu,1507300,Licenciada,3,2,8,null
VIVO,17,35,São Paulo,Guarani d'Oeste,3518008,Licenciada,2,1,1,null
TIM,83,25,Paraíba,Vieirópolis,2517209,Licenciada,null,1,1,null
TIM,99,21,Maranhão,Feira Nova do Maranhão,2104073,Licenciada,1,1,1,null
TIM,55,43,Rio Grande do Sul,Pejuçara,4314308,Licenciada,2,null,3,null
TIM,33,31,Minas Gerais,José Gonçalves de Minas,3136520,Licenciada,null,1,2,null
CLARO,66,51,Mato Grosso,Feliz Natal,5103700,Licenciada,1,1,1,null
VIVO,87,26,Pernambuco,Carnaubeira da Penha,2603926,Licenciada,null,2,1,null
VIVO,49,42,Santa Catarina,Formosa do Sul,4205431,Licenciada,null,1,1,null
VIVO,83,25,Paraíba,Brejo dos Santos,2502904,Licenciada,null,1,1,null
TIM,41,41,Paraná,Doutor Ulysses,4128633,Licenciada,null,2,2,1
VIVO,43,41,Paraná,Borrazópolis,4103305,Licenciada,null,1,2,null
CLARO,68,12,Acre,Mâncio Lima,1200336,Licenciada,1,1,1,null
TIM,34,31,Minas Gerais,Veríssimo,3171105,Licenciada,1,1,1,null
CLARO,44,41,Paraná,Paiçandu,4117503,Licenciada,4,3,5,null
VIVO,44,41,Paraná,Mandaguari,4114203,Licenciada,2,5,8,null
BRISANET,84,24,Rio Grande do Norte,Canguaretama,2402204,Licenciada,null,null,2,2
VIVO,32,31,Minas Gerais,Alto Rio Doce,3102100,Licenciada,null,4,4,null
CLARO,84,24,Rio Grande do Norte,Brejinho,2401800,Licenciada,2,2,2,null
CLARO,14,35,São Paulo,Guaimbê,3517307,Licenciada,1,1,1,null
TIM,47,42,Santa Catarina,Indaial,4207502,Licenciada,3,3,4,2
VIVO,14,35,São Paulo,Ourinhos,3534708,Licenciada,6,18,25,8
TIM,49,42,Santa Catarina,Salto Veloso,4215406,Licenciada,1,2,2,null
TIM,79,28,Sergipe,Cristinápolis,2801702,Licenciada,1,2,2,null
BRISANET,83,25,Paraíba,Santa Rita,2513703,Licenciada,null,null,6,4
CLARO,41,41,Paraná,Itaperuçu,4111258,Licenciada,2,2,2,null
CLARO,31,31,Minas Gerais,Pedra Bonita,3148756,Licenciada,3,2,3,null
CLARO,32,31,Minas Gerais,São João Nepomuceno,3162906,Licenciada,2,2,2,null
VIVO,82,27,Alagoas,Boca da Mata,2701001,Licenciada,null,1,1,null
CLARO,55,43,Rio Grande do Sul,Pinhal Grande,4314472,Licenciada,1,1,1,null
TIM,63,17,Tocantins,Itapiratins,1710904,Licenciada,null,1,1,null
ALGAR,37,31,Minas Gerais,Carmo do Cajuru,3114204,Licenciada,null,4,null,null
TIM,43,41,Paraná,Prado Ferreira,4120333,Licenciada,1,1,1,null
VIVO,69,11,Rondônia,Monte Negro,1101401,Licenciada,2,null,1,null
TIM,89,22,Piauí,Padre Marcos,2207207,Licenciada,null,1,1,null
CLARO,79,28,Sergipe,Campo do Brito,2801009,Licenciada,1,1,1,null
TIM,77,29,Bahia,Barra da Estiva,2902807,Licenciada,null,2,3,null
TIM,37,31,Minas Gerais,Japaraíba,3135308,Licenciada,null,null,1,null
TIM,16,35,São Paulo,Tabatinga,3552700,Licenciada,1,1,2,null
TIM,51,43,Rio Grande do Sul,Venâncio Aires,4322608,Licenciada,4,2,9,null
VIVO,66,51,Mato Grosso,Primavera do Leste,5107040,Licenciada,7,13,16,7
VIVO,83,25,Paraíba,Cajazeiras,2503704,Licenciada,3,6,10,null
TIM,21,33,Rio de Janeiro,Maricá,3302700,Licenciada,17,19,23,11
CLARO,27,32,Espírito Santo,Itarana,3202900,Licenciada,2,2,2,null
VIVO,21,33,Rio de Janeiro,Japeri,3302270,Licenciada,2,6,7,null
TIM,17,35,São Paulo,Tanabi,3553401,Licenciada,5,2,2,null
TIM,54,43,Rio Grande do Sul,Ponte Preta,4314787,Licenciada,null,null,1,null
CLARO,37,31,Minas Gerais,Quartel Geral,3153707,Licenciada,1,1,1,null
VIVO,18,35,São Paulo,Pereira Barreto,3537404,Licenciada,1,1,1,null
TIM,87,26,Pernambuco,Calumbi,2603405,Licenciada,null,1,1,null
TIM,38,31,Minas Gerais,Patis,3147956,Licenciada,null,1,1,null
VIVO,75,29,Bahia,Esplanada,2910602,Licenciada,3,4,4,null
VIVO,24,33,Rio de Janeiro,Três Rios,3306008,Licenciada,6,9,14,6
VIVO,79,28,Sergipe,Barra dos Coqueiros,2800605,Licenciada,4,7,9,5
ALGAR,34,31,Minas Gerais,Pirajuba,3150703,Licenciada,1,1,1,null
TIM,32,31,Minas Gerais,Carandaí,3113206,Licenciada,2,4,5,null
CLARO,43,41,Paraná,Cambará,4103602,Licenciada,2,2,2,null
TIM,51,43,Rio Grande do Sul,Três Coroas,4321709,Licenciada,2,2,3,null
CLARO,81,26,Pernambuco,Lagoa de Itaenga,2608503,Licenciada,3,2,3,null
TIM,51,43,Rio Grande do Sul,Tavares,4321352,Licenciada,1,1,4,null
TIM,83,25,Paraíba,São José de Espinharas,2514404,Licenciada,null,1,1,null
VIVO,35,31,Minas Gerais,Estiva,3124500,Licenciada,1,2,2,null
CLARO,75,29,Bahia,Palmeiras,2923506,Licenciada,1,1,1,null
TIM,67,50,Mato Grosso do Sul,Paranhos,5006358,Licenciada,null,null,1,null
CLARO,49,42,Santa Catarina,Fraiburgo,4205506,Licenciada,3,5,5,null
CLARO,66,51,Mato Grosso,Campinápolis,5102603,Licenciada,null,1,1,null
CLARO,99,21,Maranhão,Porto Franco,2109007,Licenciada,1,1,1,null
CLARO,18,35,São Paulo,Bento de Abreu,3506201,Licenciada,2,2,2,null
TIM,32,31,Minas Gerais,Argirita,3104403,Licenciada,2,1,1,null
VIVO,33,31,Minas Gerais,Braúnas,3108800,Licenciada,null,1,1,null
TIM,83,25,Paraíba,São João do Tigre,2514107,Licenciada,1,1,1,null
VIVO,35,31,Minas Gerais,Monsenhor Paulo,3142601,Licenciada,1,1,1,null
TIM,99,21,Maranhão,São Domingos do Maranhão,2110708,Licenciada,1,1,4,null
VIVO,55,43,Rio Grande do Sul,Iraí,4310504,Licenciada,1,2,2,null
VIVO,89,22,Piauí,Nazaré do Piauí,2206704,Licenciada,null,1,1,null
TIM,49,42,Santa Catarina,Campo Erê,4203501,Licenciada,1,2,1,null
TIM,33,31,Minas Gerais,Marilac,3140100,Licenciada,null,1,1,null
UNIFIQUE TELECOMUNICACOES S/A,47,42,Santa Catarina,Blumenau,4202404,Licenciada,null,null,13,12
CLARO,18,35,São Paulo,Pereira Barreto,3537404,Licenciada,5,3,5,null
CLARO,93,15,Pará,Santarém,1506807,Licenciada,19,20,32,27
TIM,38,31,Minas Gerais,Montes Claros,3143302,Licenciada,40,33,59,28
VIVO,33,31,Minas Gerais,São Sebastião do Maranhão,3164506,Licenciada,null,3,3,null
TIM,35,31,Minas Gerais,Cambuí,3110608,Licenciada,2,1,1,null
CLARO,22,33,Rio de Janeiro,Cabo Frio,3300704,Licenciada,16,25,25,11
TIM,99,21,Maranhão,São Raimundo das Mangabeiras,2111607,Licenciada,2,2,4,null
TIM,99,21,Maranhão,Montes Altos,2107001,Licenciada,null,1,2,null
VIVO,61,52,Goiás,Planaltina,5217609,Licenciada,5,6,6,4
TIM,17,35,São Paulo,Palmeira d'Oeste,3535200,Licenciada,2,1,1,null
VIVO,83,25,Paraíba,Alhandra,2500601,Licenciada,2,3,3,null
TIM,98,21,Maranhão,Santa Rita,2110203,Licenciada,null,1,1,null
CLARO,82,27,Alagoas,São José da Tapera,2708402,Licenciada,1,1,1,null
TIM,66,51,Mato Grosso,Aripuanã,5101407,Licenciada,1,null,2,null
CLARO,54,43,Rio Grande do Sul,Quinze de Novembro,4315354,Licenciada,2,1,2,null
VIVO,64,52,Goiás,Vicentinópolis,5222054,Licenciada,1,1,1,null
CLARO,14,35,São Paulo,Anhembi,3502309,Licenciada,3,2,3,null
VIVO,31,31,Minas Gerais,Inhaúma,3131000,Licenciada,1,1,1,null
TIM,31,31,Minas Gerais,Entre Rios de Minas,3123908,Licenciada,2,1,2,null
VIVO,89,22,Piauí,Monte Alegre do Piauí,2206605,Licenciada,1,1,3,null
VIVO,79,28,Sergipe,Siriri,2807204,Licenciada,1,1,1,null
CLARO,49,42,Santa Catarina,Faxinal dos Guedes,4205308,Licenciada,1,1,1,null
CLARO,86,22,Piauí,Cabeceiras do Piauí,2202059,Licenciada,null,1,null,null
TIM,55,43,Rio Grande do Sul,Humaitá,4309704,Licenciada,1,null,1,null
VIVO,85,23,Ceará,São Luís do Curu,2312601,Licenciada,null,1,1,null
CLARO,32,31,Minas Gerais,Liberdade,3138500,Licenciada,1,1,1,null
VIVO,11,35,São Paulo,Itatiba,3523404,Licenciada,14,29,32,6
TIM,84,24,Rio Grande do Norte,Jucurutu,2406106,Licenciada,3,3,3,null
TIM,86,22,Piauí,Buriti dos Montes,2202026,Licenciada,null,null,1,null
CLARO,31,31,Minas Gerais,São Joaquim de Bicas,3162922,Licenciada,3,2,4,null
TIM,47,42,Santa Catarina,Pouso Redondo,4213708,Licenciada,2,2,1,null
VIVO,43,41,Paraná,Ribeirão do Pinhal,4121901,Licenciada,1,2,2,null
CLARO,81,26,Pernambuco,Belo Jardim,2601706,Licenciada,5,5,5,null
VIVO,73,29,Bahia,Ipiaú,2913903,Licenciada,1,1,1,null
CLARO,51,43,Rio Grande do Sul,Rolante,4316006,Licenciada,5,1,5,null
CLARO,51,43,Rio Grande do Sul,Vespasiano Corrêa,4322855,Licenciada,1,1,1,null
CLARO,16,35,São Paulo,Cravinhos,3513108,Licenciada,8,9,9,null
VIVO,33,31,Minas Gerais,Comercinho,3117009,Licenciada,null,2,2,null
CLARO,92,13,Amazonas,Nhamundá,1303007,Licenciada,3,2,3,null
CLARO,93,15,Pará,Óbidos,1505106,Licenciada,1,1,1,null
TIM,49,42,Santa Catarina,Irati,4207858,Licenciada,null,1,1,null
TIM,44,41,Paraná,Cruzeiro do Oeste,4106605,Licenciada,3,3,3,null
CLARO,41,41,Paraná,Lapa,4113205,Licenciada,5,7,8,null
CLARO,91,15,Pará,Aurora do Pará,1500958,Licenciada,2,2,2,null
VIVO,31,31,Minas Gerais,Ferros,3125903,Licenciada,2,9,10,null
CLARO,42,41,Paraná,União da Vitória,4128203,Licenciada,3,3,3,null
TIM,35,31,Minas Gerais,Alfenas,3101607,Licenciada,10,3,5,null
TIM,67,50,Mato Grosso do Sul,Chapadão do Sul,5002951,Licenciada,1,null,3,null
CLARO,14,35,São Paulo,Ipaussu,3520905,Licenciada,2,2,2,null
CLARO,51,43,Rio Grande do Sul,Cachoeira do Sul,4303004,Licenciada,6,5,6,null
VIVO,55,43,Rio Grande do Sul,Faxinal do Soturno,4308003,Licenciada,1,1,1,null
CLARO,43,41,Paraná,Assaí,4101903,Licenciada,1,1,1,null
VIVO,47,42,Santa Catarina,Ascurra,4201703,Licenciada,null,null,1,null
CLARO,98,21,Maranhão,Viana,2112803,Licenciada,1,1,1,null
VIVO,83,25,Paraíba,Itapororoca,2507101,Licenciada,1,2,1,null
VIVO,16,35,São Paulo,Motuca,3532058,Licenciada,1,1,1,null
TIM,82,27,Alagoas,Maribondo,2704807,Licenciada,2,2,2,null
CLARO,48,42,Santa Catarina,Biguaçu,4202305,Licenciada,3,10,11,null
CLARO,51,43,Rio Grande do Sul,Novo Hamburgo,4313409,Licenciada,21,28,28,7
TIM,11,35,São Paulo,Barueri,3505708,Licenciada,30,34,54,30
VIVO,11,35,São Paulo,Francisco Morato,3516309,Licenciada,2,13,13,9
CLARO,84,24,Rio Grande do Norte,São José do Campestre,2412302,Licenciada,1,1,1,null
CLARO,84,24,Rio Grande do Norte,Jandaíra,2405108,Licenciada,null,1,1,null
TIM,43,41,Paraná,Arapuã,4101655,Licenciada,1,2,2,null
CLARO,14,35,São Paulo,Arealva,3503406,Licenciada,3,2,3,null
TIM,34,31,Minas Gerais,Monte Alegre de Minas,3142809,Licenciada,5,5,3,null
BRISANET,87,26,Pernambuco,Orocó,2609808,Licenciada,null,null,3,null
GIGA+,42,41,Paraná,Ponta Grossa,4119905,Licenciada,null,null,2,null
CLARO,84,24,Rio Grande do Norte,Baraúna,2401453,Licenciada,2,2,2,null
TIM,62,52,Goiás,Itaberaí,5210406,Licenciada,1,1,5,3
CLARO,77,29,Bahia,Ibiassucê,2912004,Licenciada,1,1,1,null
TIM,45,41,Paraná,Serranópolis do Iguaçu,4126355,Licenciada,null,2,2,null
TIM,37,31,Minas Gerais,Papagaios,3146909,Licenciada,2,1,1,null
TIM,47,42,Santa Catarina,Ituporanga,4208500,Licenciada,2,1,3,2
VIVO,35,31,Minas Gerais,Borda da Mata,3108305,Licenciada,1,3,3,null
TIM,35,31,Minas Gerais,Passos,3147907,Licenciada,12,4,10,5
CLARO,33,31,Minas Gerais,Aricanduva,3104452,Licenciada,1,null,1,null
TIM,85,23,Ceará,Guaramiranga,2305100,Licenciada,3,3,4,null
VIVO,48,42,Santa Catarina,Içara,4207007,Licenciada,1,3,3,3
CLARO,81,26,Pernambuco,Paudalho,2610608,Licenciada,2,3,3,null
VIVO,32,31,Minas Gerais,Antônio Carlos,3102902,Licenciada,1,4,4,null
CLARO,91,15,Pará,Baião,1501204,Licenciada,4,3,4,null
CLARO,84,24,Rio Grande do Norte,Açu,2400208,Licenciada,3,3,3,null
VIVO,99,21,Maranhão,Lima Campos,2106003,Licenciada,null,1,1,null
VIVO,18,35,São Paulo,Assis,3504008,Licenciada,7,14,15,7
CLARO,22,33,Rio de Janeiro,Bom Jardim,3300506,Licenciada,1,1,1,null
CLARO,32,31,Minas Gerais,Ritápolis,3156106,Licenciada,1,1,1,null
CLARO,63,17,Tocantins,Miracema do Tocantins,1713205,Licenciada,1,2,1,null
VIVO,31,31,Minas Gerais,Queluzito,3153806,Licenciada,null,1,1,null
CLARO,19,35,São Paulo,Santa Maria da Serra,3547007,Licenciada,1,1,1,null
TIM,49,42,Santa Catarina,Descanso,4204905,Licenciada,1,2,1,null
CLARO,37,31,Minas Gerais,Martinho Campos,3140506,Licenciada,2,2,2,null
VIVO,51,43,Rio Grande do Sul,Progresso,4315156,Licenciada,1,1,1,null
TIM,18,35,São Paulo,Paraguaçu Paulista,3535507,Licenciada,5,5,2,null
TIM,91,15,Pará,Nova Timboteua,1505007,Licenciada,2,2,2,null
CLARO,63,17,Tocantins,Couto Magalhães,1706001,Licenciada,null,2,2,null
CLARO,31,31,Minas Gerais,Jequeri,3135506,Licenciada,1,1,1,null
TIM,83,25,Paraíba,São José de Piranhas,2514503,Licenciada,1,1,1,null
VIVO,97,13,Amazonas,Boca do Acre,1300706,Licenciada,2,2,null,null
VIVO,79,28,Sergipe,Pirambu,2805307,Licenciada,1,3,3,null
CLARO,31,31,Minas Gerais,Santo Antônio do Grama,3160108,Licenciada,2,1,2,null
TIM,31,31,Minas Gerais,Jaguaraçu,3135001,Licenciada,null,null,1,null
VIVO,94,15,Pará,Bom Jesus do Tocantins,1501576,Licenciada,2,2,2,null
CLARO,83,25,Paraíba,Pedras de Fogo,2511202,Licenciada,2,1,2,null
TIM,83,25,Paraíba,Caraúbas,2504074,Licenciada,null,1,1,null
CLARO,67,50,Mato Grosso do Sul,Três Lagoas,5008305,Licenciada,20,28,28,3
TIM,18,35,São Paulo,Palmital,3535309,Licenciada,3,1,2,null
CLARO,53,43,Rio Grande do Sul,Cerrito,4305124,Licenciada,1,1,1,null
TIM,99,21,Maranhão,Caxias,2103000,Licenciada,5,6,11,2
TIM,35,31,Minas Gerais,Carmo de Minas,3114105,Licenciada,2,1,4,null
BRISANET,83,25,Paraíba,Bayeux,2501807,Licenciada,null,null,2,2
VIVO,84,24,Rio Grande do Norte,Campo Redondo,2402105,Licenciada,1,1,1,null
CLARO,69,11,Rondônia,São Miguel do Guaporé,1100320,Licenciada,2,3,3,null
VIVO,75,29,Bahia,Itatim,2916856,Licenciada,null,1,1,null
VIVO,84,24,Rio Grande do Norte,Pedro Velho,2409803,Licenciada,1,1,1,null
CLARO,91,15,Pará,Portel,1505809,Licenciada,2,1,2,null
CLARO,84,24,Rio Grande do Norte,Maxaranguape,2407500,Licenciada,2,1,2,null
TIM,99,21,Maranhão,Lajeado Novo,2105989,Licenciada,null,1,1,null
VIVO,38,31,Minas Gerais,Januária,3135209,Licenciada,2,9,11,null
CLARO,11,35,São Paulo,Diadema,3513801,Licenciada,18,26,40,32
TIM,31,31,Minas Gerais,Baldim,3105004,Licenciada,2,1,2,null
BRISANET,83,25,Paraíba,Campina Grande,2504009,Licenciada,null,null,25,25
CLARO,74,29,Bahia,Capim Grosso,2906873,Licenciada,1,2,1,null
VIVO,27,32,Espírito Santo,Vitória,3205309,Licenciada,57,127,144,132
CLARO,54,43,Rio Grande do Sul,Nova Petrópolis,4313201,Licenciada,8,3,8,null
CLARO,44,41,Paraná,Maringá,4115200,Licenciada,51,49,60,40
VIVO,83,25,Paraíba,Igaracy,2502607,Licenciada,null,1,1,null
VIVO,13,35,São Paulo,Peruíbe,3537602,Licenciada,11,20,19,7
CLARO,77,29,Bahia,Buritirama,2904753,Licenciada,1,1,1,null
VIVO,84,24,Rio Grande do Norte,Pedro Avelino,2409704,Licenciada,null,1,1,null
CLARO,16,35,São Paulo,Américo Brasiliense,3501707,Licenciada,2,3,4,null
CLARO,98,21,Maranhão,Buriticupu,2102325,Licenciada,1,1,1,null
TIM,73,29,Bahia,Camamu,2905800,Licenciada,1,2,4,null
TIM,33,31,Minas Gerais,Santa Rita de Minas,3159357,Licenciada,null,null,1,null
VIVO,62,52,Goiás,Itapaci,5210901,Licenciada,2,2,3,null
CLARO,82,27,Alagoas,São Luís do Quitunde,2708501,Licenciada,2,2,2,null
CLARO,35,31,Minas Gerais,Santa Rita de Caldas,3159209,Licenciada,1,1,1,null
VIVO,89,22,Piauí,Dom Expedito Lopes,2203404,Licenciada,null,1,1,null
VIVO,38,31,Minas Gerais,Presidente Juscelino,3153202,Licenciada,1,1,1,null
CLARO,74,29,Bahia,Saúde,2929800,Licenciada,1,1,1,null
VIVO,84,24,Rio Grande do Norte,Parazinho,2408805,Licenciada,1,null,1,null
CLARO,79,28,Sergipe,Nossa Senhora das Dores,2804607,Licenciada,1,1,1,null
TIM,79,28,Sergipe,Nossa Senhora do Socorro,2804805,Licenciada,11,13,19,null
ALGAR,37,31,Minas Gerais,Luz,3138807,Licenciada,4,1,2,1
CLARO,73,29,Bahia,Ituberá,2917300,Licenciada,2,2,2,null
CLARO,82,27,Alagoas,Rio Largo,2707701,Licenciada,5,7,7,null
VIVO,22,33,Rio de Janeiro,Campos dos Goytacazes,3301009,Licenciada,72,115,125,112
CLARO,85,23,Ceará,São Gonçalo do Amarante,2312403,Licenciada,6,9,8,null
VIVO,75,29,Bahia,Conde,2908606,Licenciada,3,3,3,null
CLARO,89,22,Piauí,São Francisco de Assis do Piauí,2209658,Licenciada,1,1,1,null
VIVO,74,29,Bahia,Barro Alto,2903235,Licenciada,3,3,3,null
VIVO,84,24,Rio Grande do Norte,Martins,2407401,Licenciada,2,2,1,null
CLARO,65,51,Mato Grosso,Nortelândia,5106000,Licenciada,1,2,2,null
VIVO,16,35,São Paulo,Matão,3529302,Licenciada,7,17,17,6
CLARO,41,41,Paraná,Contenda,4106209,Licenciada,1,1,1,null
CLARO,75,29,Bahia,Esplanada,2910602,Licenciada,1,2,2,null
BRISANET,84,24,Rio Grande do Norte,Coronel João Pessoa,2402907,Licenciada,null,null,2,2
TIM,11,35,São Paulo,Cajamar,3509205,Licenciada,9,8,12,3
VIVO,67,50,Mato Grosso do Sul,Anaurilândia,5000807,Licenciada,1,1,1,null
CLARO,97,13,Amazonas,São Paulo de Olivença,1303908,Licenciada,1,1,1,null
CLARO,75,29,Bahia,Rio Real,2927002,Licenciada,1,2,1,null
UNIFIQUE TELECOMUNICACOES S/A,48,42,Santa Catarina,São João Batista,4216305,Licenciada,null,null,1,1
TIM,22,33,Rio de Janeiro,Miracema,3303005,Licenciada,3,1,2,null
CLARO,88,23,Ceará,Jaguaruana,2307007,Licenciada,3,3,3,null
VIVO,32,31,Minas Gerais,Divinésia,3121902,Licenciada,1,1,1,null
CLARO,35,31,Minas Gerais,Cana Verde,3111903,Licenciada,1,1,2,null
CLARO,74,29,Bahia,Remanso,2926004,Licenciada,2,2,1,null
TIM,31,31,Minas Gerais,Nova União,3136603,Licenciada,1,1,2,null
CLARO,75,29,Bahia,Elísio Medrado,2910305,Licenciada,1,1,1,null
VIVO,55,43,Rio Grande do Sul,Roque Gonzales,4316303,Licenciada,2,1,2,null
CLARO,74,29,Bahia,Itiúba,2917003,Licenciada,3,1,3,null
VIVO,63,17,Tocantins,Recursolândia,1718501,Licenciada,1,null,1,null
VIVO,65,51,Mato Grosso,Vila Bela da Santíssima Trindade,5105507,Licenciada,1,null,1,null
TIM,19,35,São Paulo,Aguaí,3500303,Licenciada,3,5,6,null
TIM,16,35,São Paulo,Taquaritinga,3553708,Licenciada,4,4,11,null
VIVO,44,41,Paraná,Maringá,4115200,Licenciada,20,31,43,40
CLARO,14,35,São Paulo,Promissão,3541604,Licenciada,5,4,5,null
VIVO,94,15,Pará,Parauapebas,1505536,Licenciada,17,30,41,14
VIVO,44,41,Paraná,Tamboara,4126702,Licenciada,1,1,1,null
VIVO,18,35,São Paulo,Irapuru,3521606,Licenciada,2,1,1,null
TIM,98,21,Maranhão,Bom Jardim,2102002,Licenciada,null,1,4,null
CLARO,14,35,São Paulo,Ribeirão do Sul,3543204,Licenciada,2,2,2,null
